name,longitude,latitude,key,family,genus,species,stateProvince,year,month,day,eventDate,countryCode,county,true_name
"Satyrium saepium (Boisduval, 1852)",-116.613693,33.751748,1039065102,Lycaenidae,Strymon,Strymon saepium,California,1946,7,15,1946-07-15,US,Riverside County,Satyrium saepium
"Satyrium saepium (Boisduval, 1852)",-116.613693,33.751748,1039114569,Lycaenidae,Strymon,Strymon saepium,California,1946,7,15,1946-07-15,US,Riverside County,Satyrium saepium
"Satyrium saepium (Boisduval, 1852)",-118.592262,34.077048,1039180820,Lycaenidae,Strymon,Strymon saepium,California,1940,6,29,1940-06-29,US,Los Angeles County,Satyrium saepium
"Satyrium saepium (Boisduval, 1852)",-118.592262,34.077048,1039103698,Lycaenidae,Strymon,Strymon saepium,California,1940,6,29,1940-06-29,US,Los Angeles County,Satyrium saepium
"Satyrium saepium (Boisduval, 1852)",-116.719002,33.740002,1039028487,Lycaenidae,Strymon,Strymon saepium,California,1940,7,6,1940-07-06,US,Riverside County,Satyrium saepium
"Satyrium saepium (Boisduval, 1852)",-116.719002,33.740002,1039071618,Lycaenidae,Strymon,Strymon saepium,California,1940,7,11,1940-07-11,US,Riverside County,Satyrium saepium
"Satyrium saepium (Boisduval, 1852)",-119.71264,34.49444,1039037740,Lycaenidae,Strymon,Strymon saepium,California,1938,6,6,1938-06-06,US,Santa Barbara County,Satyrium saepium
"Satyrium saepium (Boisduval, 1852)",-119.984978,34.743183,1039160666,Lycaenidae,Strymon,Strymon saepium,California,1936,5,19,1936-05-19,US,Santa Barbara County,Satyrium saepium
"Satyrium saepium (Boisduval, 1852)",-119.984978,34.743183,1039083527,Lycaenidae,Strymon,Strymon saepium,California,1934,5,18,1934-05-18,US,Santa Barbara County,Satyrium saepium
"Satyrium saepium (Boisduval, 1852)",-117.989899,34.193905,1039157497,Lycaenidae,Strymon,Strymon saepium,California,1933,7,3,1933-07-03,US,Los Angeles County,Satyrium saepium
"Satyrium saepium (Boisduval, 1852)",-119.984978,34.743183,1039082343,Lycaenidae,Strymon,Strymon saepium,California,1932,5,29,1932-05-29,US,Santa Barbara County,Satyrium saepium
"Satyrium saepium (Boisduval, 1852)",-118.149323,34.184714,1563125018,Lycaenidae,Strymon,Strymon saepium,California,1919,7,1,1919-07-01,US,Los Angeles,Satyrium saepium
"Satyrium saepium (Boisduval, 1852)",-118.105833,34.096111,813415434,Lycaenidae,Strymon,Strymon saepium,California,1916,6,27,1916-06-27,US,NA,Satyrium saepium
"Satyrium saepium (Boisduval, 1852)",-117.646322,34.250591,727591420,Lycaenidae,Strymon,Strymon saepium,California,1914,7,6,1914-07-06,US,San Bernardino,Satyrium saepium
"Satyrium saepium (Boisduval, 1852)",-118.437988,35.124326,781080026,Lycaenidae,Strymon,Strymon saepium,California,1890,7,7,1890-07-07,US,NA,Satyrium saepium
"Satyrium saepium (Boisduval, 1852)",-117.540446,34.706199,781079872,Lycaenidae,Strymon,Strymon saepium,California,1700,1,1,1700-01-01,US,NA,Satyrium saepium
"Satyrium saepium (Boisduval, 1852)",-116.652344,34.9167,727591419,Lycaenidae,Strymon,Strymon saepium,California,1700,1,1,1700-01-01,US,San Bernardino,Satyrium saepium
"Satyrium saepium (Boisduval, 1852)",-117.421387,34.380451,813415435,Lycaenidae,Strymon,Strymon saepium,California,1700,1,1,1700-01-01,US,NA,Satyrium saepium
"Satyrium saepium (Boisduval, 1852)",-117.421387,34.380451,817492880,Lycaenidae,Strymon,Strymon saepium,California,1700,1,1,1700-01-01,US,NA,Satyrium saepium
"Satyrium saepium (Boisduval, 1852)",-117.318672,34.52071,1039151628,Lycaenidae,Strymon,Strymon saepium,California,NA,NA,NA,NA,US,San Bernardino County,Satyrium saepium
"Vanessa atalanta (Linnaeus, 1758)",-119.830622,34.435623,1039146158,Nymphalidae,Vanessa,Vanessa atalanta,California,1979,7,7,1979-07-07,US,Santa Barbara County,Vanessa atalanta
"Vanessa atalanta (Linnaeus, 1758)",-119.830622,34.435623,1039118846,Nymphalidae,Vanessa,Vanessa atalanta,California,1977,11,6,1977-11-06,US,Santa Barbara County,Vanessa atalanta
"Vanessa atalanta (Linnaeus, 1758)",-119.8143,34.71082,1039027458,Nymphalidae,Vanessa,Vanessa atalanta,California,1975,5,10,1975-05-10,US,Santa Barbara County,Vanessa atalanta
"Vanessa atalanta (Linnaeus, 1758)",-119.75167,34.06389,1039198377,Nymphalidae,Vanessa,Vanessa atalanta,California,1970,5,20,1970-05-20,US,Santa Barbara County,Vanessa atalanta
"Vanessa atalanta (Linnaeus, 1758)",-118.5075,34.00194,1039183102,Nymphalidae,Vanessa,Vanessa atalanta,California,1965,6,22,1965-06-22,US,Los Angeles County,Vanessa atalanta
"Vanessa atalanta (Linnaeus, 1758)",-118.087997,33.913616,1039114044,Nymphalidae,Vanessa,Vanessa atalanta,California,1959,NA,NA,1959-01-01,US,Los Angeles County,Vanessa atalanta
"Vanessa atalanta (Linnaeus, 1758)",-118.5075,34.00194,1039087273,Nymphalidae,Vanessa,Vanessa atalanta,California,1957,5,12,1957-05-12,US,Los Angeles County,Vanessa atalanta
"Vanessa atalanta (Linnaeus, 1758)",-118.5075,34.00194,2237798314,Nymphalidae,Vanessa,Vanessa atalanta,California,1956,6,16,1956-06-16,US,Los Angeles County,Vanessa atalanta
"Vanessa atalanta (Linnaeus, 1758)",-118.5075,34.00194,1039200867,Nymphalidae,Vanessa,Vanessa atalanta,California,1956,6,11,1956-06-11,US,Los Angeles County,Vanessa atalanta
"Vanessa atalanta (Linnaeus, 1758)",-118.5075,34.00194,1039139619,Nymphalidae,Vanessa,Vanessa atalanta,California,1956,6,16,1956-06-16,US,Los Angeles County,Vanessa atalanta
"Vanessa atalanta (Linnaeus, 1758)",-118.5075,34.00194,1039088731,Nymphalidae,Vanessa,Vanessa atalanta,California,1955,6,29,1955-06-29,US,Los Angeles County,Vanessa atalanta
"Vanessa atalanta (Linnaeus, 1758)",-118.5075,34.00194,1039076067,Nymphalidae,Vanessa,Vanessa atalanta,California,1955,7,1,1955-07-01,US,Los Angeles County,Vanessa atalanta
"Vanessa atalanta (Linnaeus, 1758)",-118.119003,34.159206,1123834254,Nymphalidae,Vanessa,Vanessa atalanta,California,1897,NA,NA,1897-01-01,US,Los Angeles County,Vanessa atalanta
"Vanessa atalanta (Linnaeus, 1758)",-118.119003,34.159206,1123834467,Nymphalidae,Vanessa,Vanessa atalanta,California,1897,NA,NA,1897-01-01,US,Los Angeles County,Vanessa atalanta
"Vanessa atalanta (Linnaeus, 1758)",-118.119003,34.159206,1123834341,Nymphalidae,Vanessa,Vanessa atalanta,California,1897,NA,NA,1897-01-01,US,Los Angeles County,Vanessa atalanta
"Vanessa atalanta (Linnaeus, 1758)",-118.119003,34.159206,1123834224,Nymphalidae,Vanessa,Vanessa atalanta,California,1897,NA,NA,1897-01-01,US,Los Angeles County,Vanessa atalanta
"Satyrium auretorum (Boisduval, 1852)",-119.14,34.83,1039027530,Lycaenidae,Satyrium,Satyrium auretorum,California,1980,6,29,1980-06-29,US,Kern County,Satyrium auretorum
"Satyrium auretorum (Boisduval, 1852)",-119.14,34.83,1039193344,Lycaenidae,Satyrium,Satyrium auretorum,California,1980,6,12,1980-06-12,US,Kern County,Satyrium auretorum
"Satyrium auretorum (Boisduval, 1852)",-119.14,34.83,1039149802,Lycaenidae,Satyrium,Satyrium auretorum,California,1980,7,11,1980-07-11,US,Kern County,Satyrium auretorum
"Satyrium auretorum (Boisduval, 1852)",-118.10583,34.09611,1039158722,Lycaenidae,Satyrium,Satyrium auretorum,California,1980,7,18,1980-07-18,US,Los Angeles County,Satyrium auretorum
"Satyrium auretorum (Boisduval, 1852)",-119.14,34.83,1039178871,Lycaenidae,Satyrium,Satyrium auretorum,California,1969,7,2,1969-07-02,US,Kern County,Satyrium auretorum
"Satyrium auretorum (Boisduval, 1852)",-118.31758,34.56666,1039043902,Lycaenidae,Satyrium,Satyrium auretorum,California,1966,5,30,1966-05-30,US,Los Angeles County,Satyrium auretorum
"Satyrium auretorum (Boisduval, 1852)",-118.31758,34.56666,1039094828,Lycaenidae,Satyrium,Satyrium auretorum,California,1966,6,4,1966-06-04,US,Los Angeles County,Satyrium auretorum
"Satyrium auretorum (Boisduval, 1852)",-119.8143,34.71082,1039144280,Lycaenidae,Satyrium,Satyrium auretorum,California,1936,3,17,1936-03-17,US,Santa Barbara County,Satyrium auretorum
"Satyrium auretorum (Boisduval, 1852)",-117.929298,34.438198,1039175609,Lycaenidae,Satyrium,Satyrium auretorum,California,1936,5,16,1936-05-16,US,Los Angeles County,Satyrium auretorum
"Satyrium auretorum (Boisduval, 1852)",-117.47727,34.36,1039049075,Lycaenidae,Satyrium,Satyrium auretorum,California,1934,5,13,1934-05-13,US,NA,Satyrium auretorum
"Satyrium auretorum (Boisduval, 1852)",-117.47727,34.36,1039040378,Lycaenidae,Satyrium,Satyrium auretorum,California,1934,5,13,1934-05-13,US,NA,Satyrium auretorum
"Satyrium auretorum (Boisduval, 1852)",-117.47727,34.36,1039178647,Lycaenidae,Satyrium,Satyrium auretorum,California,1934,5,13,1934-05-13,US,NA,Satyrium auretorum
"Satyrium auretorum (Boisduval, 1852)",-117.428284,34.325905,1039135003,Lycaenidae,Satyrium,Satyrium auretorum,California,1933,6,26,1933-06-26,US,San Bernardino County,Satyrium auretorum
"Satyrium auretorum (Boisduval, 1852)",-117.428284,34.325905,1039147189,Lycaenidae,Satyrium,Satyrium auretorum,California,1933,6,26,1933-06-26,US,San Bernardino County,Satyrium auretorum
"Satyrium auretorum (Boisduval, 1852)",-117.428284,34.325905,1039071206,Lycaenidae,Satyrium,Satyrium auretorum,California,1933,6,26,1933-06-26,US,San Bernardino County,Satyrium auretorum
Satyrium auretorum auretorum,-118.437988,35.124326,863592420,Lycaenidae,Satyrium,Satyrium auretorum,California,1898,7,1,1898-07-01,US,NA,Satyrium auretorum
Satyrium auretorum auretorum,-118.437988,35.124326,863591372,Lycaenidae,Satyrium,Satyrium auretorum,California,1898,7,NA,1898-07-01,US,NA,Satyrium auretorum
Satyrium auretorum auretorum,-118.437988,35.124326,863591189,Lycaenidae,Satyrium,Satyrium auretorum,California,1898,7,3,1898-07-03,US,NA,Satyrium auretorum
Satyrium auretorum auretorum,-118.437988,35.124326,863591386,Lycaenidae,Satyrium,Satyrium auretorum,California,1898,7,NA,1898-07-01,US,NA,Satyrium auretorum
"Satyrium auretorum (Boisduval, 1852)",-117.428284,34.325905,1039083908,Lycaenidae,Satyrium,Satyrium auretorum,California,NA,NA,NA,NA,US,San Bernardino County,Satyrium auretorum
"Satyrium tetra (W.H.Edwards, 1870)",-119.182332,34.53249,1913221773,Lycaenidae,Thecla,Thecla tetra,California,2016,6,15,2016-06-15,US,Ventura County,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-119.182332,34.53249,1913221722,Lycaenidae,Thecla,Thecla tetra,California,2016,6,15,2016-06-15,US,Ventura County,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-119.182332,34.53249,1913221315,Lycaenidae,Thecla,Thecla tetra,California,2016,6,15,2016-06-15,US,Ventura County,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-119.182332,34.53249,1913222396,Lycaenidae,Thecla,Thecla tetra,California,2016,6,15,2016-06-15,US,Ventura County,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-119.182332,34.53249,1913221385,Lycaenidae,Thecla,Thecla tetra,California,2016,6,15,2016-06-15,US,Ventura County,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-117.91083,34.24278,1039145339,Lycaenidae,Thecla,Thecla tetra,California,1980,7,18,1980-07-18,US,Los Angeles County,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-118.840305,34.819266,1563124921,Lycaenidae,Thecla,Thecla tetra,California,1979,6,12,1979-06-12,US,Los Angeles,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-116.72469,33.216127,785359805,Lycaenidae,Thecla,Thecla tetra,California,1977,7,28,1977-07-28,US,San Diego,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-116.72469,33.216127,785359909,Lycaenidae,Thecla,Thecla tetra,California,1977,7,28,1977-07-28,US,San Diego,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-116.72469,33.216127,813433183,Lycaenidae,Thecla,Thecla tetra,California,1977,7,28,1977-07-28,US,San Diego,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-116.72469,33.216127,813431740,Lycaenidae,Thecla,Thecla tetra,California,1977,7,28,1977-07-28,US,San Diego,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-118.45619,34.67804,1039037274,Lycaenidae,Thecla,Thecla tetra,California,1976,6,23,1976-06-23,US,Los Angeles County,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-118.31758,34.56666,1039173134,Lycaenidae,Thecla,Thecla tetra,California,1966,6,4,1966-06-04,US,Los Angeles County,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-117.439637,34.194918,1563124909,Lycaenidae,Thecla,Thecla tetra,California,1963,7,20,1963-07-20,US,San Bernardino,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-118.0224,34.477596,1039152396,Lycaenidae,Thecla,Thecla tetra,California,1958,6,21,1958-06-21,US,Los Angeles County,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-118.519478,34.095672,1039194235,Lycaenidae,Thecla,Thecla tetra,California,1956,7,20,1956-07-20,US,Los Angeles County,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-116.719002,33.740002,1039200343,Lycaenidae,Thecla,Thecla tetra,California,1956,7,12,1956-07-12,US,Riverside County,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-118.5075,34.00194,1039096047,Lycaenidae,Thecla,Thecla tetra,California,1956,7,4,1956-07-04,US,Los Angeles County,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-116.719002,33.740002,1039130853,Lycaenidae,Thecla,Thecla tetra,California,1956,7,13,1956-07-13,US,Riverside County,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-118.5075,34.00194,1039104404,Lycaenidae,Thecla,Thecla tetra,California,1955,6,23,1955-06-23,US,Los Angeles County,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-118.5075,34.00194,1039099045,Lycaenidae,Thecla,Thecla tetra,California,1955,7,22,1955-07-22,US,Los Angeles County,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-118.517589,34.700554,1039142176,Lycaenidae,Thecla,Thecla tetra,California,1941,6,8,1941-06-08,US,Los Angeles County,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-116.719002,33.740002,1039188329,Lycaenidae,Thecla,Thecla tetra,California,1940,7,6,1940-07-06,US,Riverside County,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-117.62589,33.92511,1039120204,Lycaenidae,Thecla,Thecla tetra,California,1938,7,2,1938-07-02,US,Riverside County,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-118.32064255115415,34.11996394536446,1039113651,Lycaenidae,Thecla,Thecla tetra,California,1937,6,13,1937-06-13,US,Los Angeles County,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-118.44897,35.13219,1039137355,Lycaenidae,Thecla,Thecla tetra,California,1937,7,3,1937-07-03,US,Los Angeles County,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-118.342562,34.040855,813431039,Lycaenidae,Thecla,Thecla tetra,California,1922,7,4,1922-07-04,US,NA,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-118.142113,34.19011,727591810,Lycaenidae,Thecla,Thecla tetra,California,1902,6,16,1902-06-16,US,NA,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-118.119003,34.159206,1039111081,Lycaenidae,Thecla,Thecla tetra,California,1902,7,9,1902-07-09,US,Los Angeles County,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-118.437988,35.124326,727591809,Lycaenidae,Thecla,Thecla tetra,California,1898,7,7,1898-07-07,US,NA,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-118.437988,35.124326,727591783,Lycaenidae,Thecla,Thecla tetra,California,1898,7,21,1898-07-21,US,NA,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-118.437988,35.124326,727591811,Lycaenidae,Thecla,Thecla tetra,California,1889,7,8,1889-07-08,US,NA,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-118.142113,34.19011,727593381,Lycaenidae,Thecla,Thecla tetra,California,1700,1,1,1700-01-01,US,NA,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-118.142113,34.19011,727591808,Lycaenidae,Thecla,Thecla tetra,California,1700,1,1,1700-01-01,US,NA,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-118.342562,34.040855,727591782,Lycaenidae,Thecla,Thecla tetra,California,1700,1,1,1700-01-01,US,NA,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-117.540446,34.706199,727591663,Lycaenidae,Thecla,Thecla tetra,California,1700,1,1,1700-01-01,US,NA,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-117.42968,34.18711,1039031108,Lycaenidae,Thecla,Thecla tetra,California,NA,NA,NA,NA,US,San Bernardino County,Satyrium tetra
"Satyrium tetra (W.H.Edwards, 1870)",-117.42968,34.18711,1039060932,Lycaenidae,Thecla,Thecla tetra,California,NA,NA,NA,NA,US,San Bernardino County,Satyrium tetra
"Callophrys augustinus (Westwood, 1852)",-118.615534,34.221029,1563873556,Lycaenidae,Deciduphagus,Deciduphagus augustinus,California,1982,1,15,1982-01-15,US,Los Angeles,Callophrys augustinus
"Callophrys augustinus (Westwood, 1852)",-117.852917,34.259912,1039126931,Lycaenidae,Deciduphagus,Deciduphagus augustinus,California,1972,4,20,1972-04-20,US,Los Angeles County,Callophrys augustinus
"Callophrys augustinus (Westwood, 1852)",-119.66667,34.51667,1039137666,Lycaenidae,Deciduphagus,Deciduphagus augustinus,California,1970,3,14,1970-03-14,US,Santa Barbara County,Callophrys augustinus
"Callophrys augustinus (Westwood, 1852)",-118.5075,34.00194,1039110136,Lycaenidae,Deciduphagus,Deciduphagus augustinus,California,1957,2,22,1957-02-22,US,Los Angeles County,Callophrys augustinus
"Callophrys augustinus (Westwood, 1852)",-118.5075,34.00194,1039127808,Lycaenidae,Deciduphagus,Deciduphagus augustinus,California,1957,2,22,1957-02-22,US,Los Angeles County,Callophrys augustinus
"Callophrys augustinus (Westwood, 1852)",-117.64672,34.28889,1039103116,Lycaenidae,Deciduphagus,Deciduphagus augustinus,California,1956,3,26,1956-03-26,US,Los Angeles County,Callophrys augustinus
"Callophrys augustinus (Westwood, 1852)",-118.540413,34.079308,1039103598,Lycaenidae,Deciduphagus,Deciduphagus augustinus,California,1956,3,10,1956-03-10,US,Los Angeles County,Callophrys augustinus
"Callophrys augustinus (Westwood, 1852)",-118.592262,34.077048,1039100503,Lycaenidae,Deciduphagus,Deciduphagus augustinus,California,1956,6,17,1956-06-17,US,Los Angeles County,Callophrys augustinus
"Callophrys augustinus (Westwood, 1852)",-117.901993,34.135208,1039194007,Lycaenidae,Deciduphagus,Deciduphagus augustinus,California,1940,4,26,1940-04-26,US,Los Angeles County,Callophrys augustinus
"Callophrys augustinus (Westwood, 1852)",-117.74839,33.7953,1039036930,Lycaenidae,Deciduphagus,Deciduphagus augustinus,California,1936,3,7,1936-03-07,US,Orange County,Callophrys augustinus
"Callophrys augustinus (Westwood, 1852)",-119.724968,34.430595,1039183057,Lycaenidae,Deciduphagus,Deciduphagus augustinus,California,1936,3,3,1936-03-03,US,Santa Barbara County,Callophrys augustinus
"Callophrys augustinus (Westwood, 1852)",-119.984978,34.743183,1039067685,Lycaenidae,Deciduphagus,Deciduphagus augustinus,California,1936,3,10,1936-03-10,US,Santa Barbara County,Callophrys augustinus
"Callophrys augustinus (Westwood, 1852)",-117.74839,33.7953,1039044719,Lycaenidae,Deciduphagus,Deciduphagus augustinus,California,1936,3,7,1936-03-07,US,Orange County,Callophrys augustinus
"Callophrys augustinus (Westwood, 1852)",-117.901993,34.135208,1039179405,Lycaenidae,Deciduphagus,Deciduphagus augustinus,California,1935,2,24,1935-02-24,US,Los Angeles County,Callophrys augustinus
"Callophrys augustinus (Westwood, 1852)",-117.92667,34.16722,1039054127,Lycaenidae,Deciduphagus,Deciduphagus augustinus,California,1934,2,10,1934-02-10,US,Los Angeles County,Callophrys augustinus
"Callophrys augustinus (Westwood, 1852)",-117.373199,33.8535,1039054876,Lycaenidae,Deciduphagus,Deciduphagus augustinus,California,1934,3,4,1934-03-04,US,Riverside County,Callophrys augustinus
"Callophrys augustinus (Westwood, 1852)",-117.977303,34.523293,1039168193,Lycaenidae,Deciduphagus,Deciduphagus augustinus,California,1932,4,1,1932-04-01,US,Los Angeles County,Callophrys augustinus
"Callophrys augustinus (Westwood, 1852)",-118.119003,34.159206,1039108640,Lycaenidae,Deciduphagus,Deciduphagus augustinus,California,1908,3,8,1908-03-08,US,Los Angeles County,Callophrys augustinus
"Callophrys augustinus (Westwood, 1852)",-118.119003,34.159206,1039076560,Lycaenidae,Deciduphagus,Deciduphagus augustinus,California,1897,3,22,1897-03-22,US,Los Angeles County,Callophrys augustinus
"Callophrys augustinus (Westwood, 1852)",-117.652073,34.108251,1039093425,Lycaenidae,Deciduphagus,Deciduphagus augustinus,California,NA,NA,NA,NA,US,San Bernardino County,Callophrys augustinus
"Callophrys augustinus (Westwood, 1852)",-117.652073,34.108251,1039113672,Lycaenidae,Deciduphagus,Deciduphagus augustinus,California,NA,NA,NA,NA,US,San Bernardino County,Callophrys augustinus
"Callophrys augustinus (Westwood, 1852)",-117.652073,34.108251,1039194556,Lycaenidae,Deciduphagus,Deciduphagus augustinus,California,NA,NA,NA,NA,US,San Bernardino County,Callophrys augustinus
"Callophrys augustinus (Westwood, 1852)",-117.652073,34.108251,1039039574,Lycaenidae,Deciduphagus,Deciduphagus augustinus,California,NA,NA,NA,NA,US,San Bernardino County,Callophrys augustinus
"Lycaena arota (Boisduval, 1852)",-118.617713,34.115608,1455863485,Riodinidae,Fabricius,Lycaena arota,California,1990,6,7,1990-06-07,US,Los Angeles,Lycaena arota
"Lycaena arota nubila (J.A.Comstock, 1926)",-118.617713,34.115608,1455863499,Riodinidae,Fabricius,Lycaena arota,California,1987,6,17,1987-06-17,US,Los Angeles,Lycaena arota
"Lycaena arota nubila (J.A.Comstock, 1926)",-118.370521,34.161642,1455863484,Riodinidae,Fabricius,Lycaena arota,California,1985,6,1,1985-06-01,US,Los Angeles,Lycaena arota
"Lycaena arota nubila (J.A.Comstock, 1926)",-118.615534,34.221029,1455863500,Riodinidae,Fabricius,Lycaena arota,California,1985,6,1,1985-06-01,US,Los Angeles,Lycaena arota
"Lycaena arota nubila (J.A.Comstock, 1926)",-118.615534,34.221029,1455863489,Riodinidae,Fabricius,Lycaena arota,California,1985,6,1,1985-06-01,US,Los Angeles,Lycaena arota
"Lycaena arota nubila (J.A.Comstock, 1926)",-118.615534,34.221029,1455863498,Riodinidae,Fabricius,Lycaena arota,California,1983,6,17,1983-06-17,US,Los Angeles,Lycaena arota
Lycaena arota arota,-118.891116,34.792768,1455863497,Riodinidae,Fabricius,Lycaena arota,California,1979,6,13,1979-06-13,US,Los Angeles,Lycaena arota
Lycaena arota arota,-118.891116,34.792768,1455863495,Riodinidae,Fabricius,Lycaena arota,California,1979,6,13,1979-06-13,US,Los Angeles,Lycaena arota
Lycaena arota arota,-118.891116,34.792768,1455863488,Riodinidae,Fabricius,Lycaena arota,California,1979,6,19,1979-06-19,US,Los Angeles,Lycaena arota
"Lycaena arota (Boisduval, 1852)",-118.02257,34.17084,1039166563,Riodinidae,Fabricius,Lycaena arota,California,1978,7,4,1978-07-04,US,Los Angeles County,Lycaena arota
"Lycaena arota (Boisduval, 1852)",-118.519417,34.079006,1039125058,Riodinidae,Fabricius,Lycaena arota,California,1957,5,15,1957-05-15,US,Los Angeles County,Lycaena arota
"Lycaena arota (Boisduval, 1852)",-118.519478,34.095672,1039101932,Riodinidae,Fabricius,Lycaena arota,California,1956,8,2,1956-08-02,US,Los Angeles County,Lycaena arota
"Lycaena arota (Boisduval, 1852)",-118.5075,34.00194,1039112574,Riodinidae,Fabricius,Lycaena arota,California,1955,6,22,1955-06-22,US,Los Angeles County,Lycaena arota
"Lycaena arota (Boisduval, 1852)",-118.5075,34.00194,1039065111,Riodinidae,Fabricius,Lycaena arota,California,1955,7,7,1955-07-07,US,Los Angeles County,Lycaena arota
"Lycaena arota (Boisduval, 1852)",-118.519478,34.095672,1039196745,Riodinidae,Fabricius,Lycaena arota,California,1952,7,2,1952-07-02,US,Los Angeles County,Lycaena arota
"Lycaena arota (Boisduval, 1852)",-118.904301,34.843616,863602016,Riodinidae,Fabricius,Lycaena arota,California,1949,6,26,1949-06-26,US,NA,Lycaena arota
"Lycaena arota (Boisduval, 1852)",-118.865233,34.84242,1039100271,Riodinidae,Fabricius,Lycaena arota,California,1937,7,18,1937-07-18,US,Kern County,Lycaena arota
"Lycaena arota (Boisduval, 1852)",-118.865233,34.84242,1039056233,Riodinidae,Fabricius,Lycaena arota,California,1934,6,17,1934-06-17,US,Kern County,Lycaena arota
"Lycaena arota (Boisduval, 1852)",-118.468819,34.02121,1039109017,Riodinidae,Fabricius,Lycaena arota,California,1930,7,15,1930-07-15,US,Los Angeles County,Lycaena arota
"Lycaena arota (Boisduval, 1852)",-118.24971,34.139606,1039202097,Riodinidae,Fabricius,Lycaena arota,California,1929,6,24,1929-06-24,US,Los Angeles County,Lycaena arota
"Lycaena arota (Boisduval, 1852)",-118.087997,33.913616,1039045420,Riodinidae,Fabricius,Lycaena arota,California,1927,7,1,1927-07-01,US,Los Angeles County,Lycaena arota
"Lycaena arota (Boisduval, 1852)",-118.147263,34.18727,1455863532,Riodinidae,Fabricius,Lycaena arota,California,1919,7,1,1919-07-01,US,Los Angeles,Lycaena arota
Lycaena arota arota,-118.142113,34.19011,863584616,Riodinidae,Fabricius,Lycaena arota,California,1907,7,19,1907-07-19,US,NA,Lycaena arota
"Lycaena arota nubila (J.A.Comstock, 1926)",-118.370521,34.161642,1455863496,Riodinidae,Fabricius,Lycaena arota,California,1905,6,1,1905-06-01,US,Los Angeles,Lycaena arota
"Lycaena arota (Boisduval, 1852)",-118.364535,34.059061,1142307368,Riodinidae,Fabricius,Lycaena arota,California,1894,6,NA,1894-06-01,US,Los Angeles,Lycaena arota
Lycaena arota arota,-118.142113,34.19011,863584663,Riodinidae,Fabricius,Lycaena arota,California,1700,1,1,1700-01-01,US,NA,Lycaena arota
"Lycaena arota (Boisduval, 1852)",-118.142456,34.189826,1455863548,Riodinidae,Fabricius,Lycaena arota,California,1700,1,1,1700-01-01,US,NA,Lycaena arota
Lycaena arota arota,-118.142113,34.19011,863584605,Riodinidae,Fabricius,Lycaena arota,California,1700,1,1,1700-01-01,US,NA,Lycaena arota
"Lycaena arota (Boisduval, 1852)",-118.066109,34.226563,1039071036,Riodinidae,Fabricius,Lycaena arota,California,NA,NA,NA,NA,US,Los Angeles County,Lycaena arota
"Lycaena arota (Boisduval, 1852)",-118.865233,34.84242,1039187396,Riodinidae,Fabricius,Lycaena arota,California,NA,NA,NA,NA,US,Kern County,Lycaena arota
"Satyrium californica (Edwards, 1862)",-116.836134,33.363368,1569809640,Lycaenidae,Satyrium,Satyrium californica,California,1987,6,21,1987-06-21,US,San Diego,Satyrium californica
