name,longitude,latitude,date,country,state
"Hylephila phyleus (Drury, 1773)",-117.898628,33.837372,2019-07-22,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.067497,33.915554,2019-07-11,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.004519,33.704197,2019-07-26,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.115891,34.142161,2019-07-16,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.360514,33.877227,2019-07-27,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.289876,34.104564,2019-07-31,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.350594,33.158093,2019-07-15,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.908058,33.780545,2019-07-31,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.90805,33.780563,2019-07-31,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.569046,34.300893,2019-07-31,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.293375,33.873968,2019-07-14,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.757968,34.174313,2019-07-27,United States of America,California
"Hylephila phyleus (Drury, 1773)",-116.48607,33.80217,2019-07-03,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.418525,34.024492,2019-07-21,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.212096,34.20187,2019-07-14,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.418472,34.024497,2019-07-21,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.255572,34.18882,2019-08-08,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.318764,33.970425,2019-08-07,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.38992,33.947287,2019-08-09,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.276012,34.031895,2019-08-05,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.41742,34.023889,2019-08-05,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.417463,34.023556,2019-08-05,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.276023,34.122536,2019-08-28,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.307526,34.164214,2019-08-10,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.680867,33.618065,2019-08-09,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.698752,33.472243,2019-08-05,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.417397,34.023758,2019-08-08,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.685456,34.032969,2019-08-01,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.305507,34.16825,2019-08-07,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.889917,33.879913,2019-08-06,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.837058,33.802725,2019-08-03,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.210281,34.045555,2019-08-13,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.182288,34.054461,2019-08-08,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.364563,34.006072,2019-08-06,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.391228,33.984219,2019-08-02,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.418428,34.024436,2019-08-24,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.810355,33.788933,2019-08-28,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.467715,34.007776,2019-08-01,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.486544,34.004422,2019-08-18,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.256924,34.05843,2019-08-14,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.324837,33.970833,2019-08-15,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.417953,34.026097,2019-08-24,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.211156,34.125678,2019-08-05,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.706158,33.463003,2019-08-08,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.909165,33.621535,2019-08-01,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.403062,33.988863,2019-08-11,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.295265,33.874207,2019-08-11,United States of America,California
"Hylephila phyleus (Drury, 1773)",-119.706658,34.429642,2019-08-25,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.861748,34.179108,2019-08-11,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.245995,33.9906,2019-08-31,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.98009,33.78866,2019-08-18,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.367363,34.006694,2019-08-06,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.33625,33.872378,2019-08-06,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.089865,33.819711,2019-08-16,United States of America,California
Hylephila phyleus phyleus,-118.314803,33.716837,2019-08-10,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.295291,33.874224,2019-08-04,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.417458,34.023656,2019-08-05,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.337629,34.047907,2019-08-06,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.295286,33.874207,2019-08-11,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.326438,33.969878,2019-08-02,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.774955,33.833328,2019-08-16,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.926342,34.057081,2019-08-24,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.196,33.861489,2019-08-12,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.346062,33.847616,2019-08-16,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.41748,34.023675,2019-08-02,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.271182,34.108127,2019-08-07,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.54418,33.8926,2019-08-29,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.842891,33.662222,2019-08-02,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.206724,33.829587,2019-08-11,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.034028,33.818152,2019-08-12,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.340647,33.64494,2019-08-25,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.324876,33.97087,2019-08-14,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.705301,34.102308,2019-08-27,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.394692,33.22616,2019-08-04,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.104338,33.742344,2019-08-18,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.661844,33.467669,2019-08-25,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.086992,33.806446,2019-08-03,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.389935,33.94727,2019-08-05,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.051738,33.711468000000004,2019-08-03,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.440586,34.287237,2019-08-02,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.872972,34.273068,2019-08-13,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.82598,34.162254,2019-08-06,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.305778,33.884395,2019-08-11,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.041047,34.117339,2019-08-18,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.376678,34.014347,2019-08-12,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.324838,33.970862,2019-08-14,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.308545,34.16329,2019-08-05,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.3076,34.164182,2019-08-10,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.430109,34.045873,2019-08-18,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.005855,33.753737,2019-08-25,United States of America,California
Hylephila phyleus phyleus,-118.335199,34.020074,2019-08-16,United States of America,California
Hylephila phyleus phyleus,-117.324813,33.970947,2019-08-15,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.419045,34.02617,2019-08-24,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.3856,33.983514,2019-08-07,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.780062,33.828512,2019-08-20,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.397436,33.953553,2019-08-08,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.324805,33.970897,2019-08-15,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.967384,34.259004,2019-09-02,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.841841,33.660393,2019-09-02,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.63522,34.118622,2018-02-11,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.406456,33.745686,2018-02-07,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.332611,33.778622,2018-03-06,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.01327,34.100624,2018-03-30,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.288207,34.0177,2018-03-27,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.024322,34.090789,2018-03-27,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.150662,34.142131,2018-03-23,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.406922,33.745894,2018-03-26,United States of America,California
"Hylephila phyleus (Drury, 1773)",-116.351362,33.771796,2018-03-16,United States of America,California
"Hylephila phyleus (Drury, 1773)",-116.409336,33.780422,2018-03-08,United States of America,California
"Hylephila phyleus (Drury, 1773)",-116.366617,33.766037,2018-03-08,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.288293,34.017434,2018-04-11,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.01033,34.114647,2018-04-28,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.406708,33.746778,2018-04-11,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.071127,34.109226,2018-04-13,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.406044,33.746686,2018-04-24,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.173444,34.156698,2018-04-14,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.088668,33.809063,2018-04-20,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.417538,34.023516,2018-04-19,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.289605,34.018395,2018-04-25,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.546566,33.867909,2018-04-01,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.285887,33.712004,2018-04-29,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.090497,34.094454,2018-04-20,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.210291,34.199426,2018-04-16,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.507433,33.8987,2018-04-04,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.131036,34.133553,2018-05-17,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.057322,34.141859,2018-05-06,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.114297,34.126617,2018-05-06,United States of America,California
"Hylephila phyleus (Drury, 1773)",-116.353219,33.773422,2018-05-06,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.114328,34.126633,2018-05-06,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.114248,34.128988,2018-05-23,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.325972,33.971497,2018-05-03,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.211626,33.912836,2018-06-17,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.55353,34.029299,2018-06-30,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.396508,33.208835,2018-06-17,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.008772,33.917435,2018-06-27,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.273144,33.93623,2018-06-24,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.050881,34.144828,2018-06-28,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.295194,33.874252,2018-06-24,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.554763,34.42408,2018-06-26,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.202876,33.132398,2018-06-08,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.295992,33.784023,2018-06-27,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.335647,33.779178,2018-06-30,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.400356,34.07362,2018-06-15,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.456108,34.055557,2018-06-25,United States of America,California
"Hylephila phyleus (Drury, 1773)",-116.387707,33.753502,2018-07-13,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.34292,33.826767,2018-07-11,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.549663,34.253143,2018-07-26,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.295258,33.874288,2018-07-01,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.288295,34.017708,2018-07-25,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.211111,34.125592,2018-07-19,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.129343,33.50567,2018-07-27,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.272583,34.054889,2018-07-19,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.339105,34.04438,2018-07-18,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.396726,33.918154,2018-07-21,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.28877,34.016957,2018-07-29,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.162805,34.170398,2018-07-27,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.233998,34.047475,2018-07-29,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.586402,34.241642,2018-07-30,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.455795,34.055744,2018-07-12,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.326268,33.770941,2018-07-17,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.475745,34.145911,2018-07-19,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.525367,34.323589,2018-07-29,United States of America,California
"Hylephila phyleus (Drury, 1773)",-119.06332,35.394309,2018-07-13,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.499031,34.255732,2018-07-27,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.295291,33.874252,2018-07-28,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.295269,33.874217,2018-07-28,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.343067,34.045385,2018-07-03,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.088926,33.808742,2018-07-14,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.950602,33.933618,2018-07-28,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.444078,34.101136,2018-07-03,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.451521,34.005817,2018-07-26,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.289795,33.864866,2018-07-20,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.46698,33.983855,2018-07-01,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.326347,33.770892,2018-07-17,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.325722,33.971775,2018-07-18,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.211087,34.125704,2018-07-02,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.434884,34.361523,2018-07-31,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.460984,34.289328,2018-07-28,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.258055,34.112745,2018-08-08,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.406533,33.746697,2018-08-16,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.386907,33.888533,2018-08-27,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.403978,33.745011,2018-08-22,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.295388,33.786525,2018-08-29,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.507136,33.898422,2018-08-20,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.404616,34.36936,2018-08-03,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.086168,33.814689,2018-08-26,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.288525,34.017781,2018-08-26,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.21109,34.129187,2018-08-07,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.240437,34.472752,2018-08-25,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.133707,33.771245,2018-08-19,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.368973,34.579751,2018-08-28,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.455433,34.045385,2018-08-13,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.139132,33.858324,2018-08-16,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.396058,34.005792,2018-08-08,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.758178,34.174109,2018-08-10,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.341949,34.268192,2018-08-08,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.305005,34.06075,2018-08-02,United States of America,California
"Hylephila phyleus (Drury, 1773)",-119.661789,34.419633,2018-08-10,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.507364,33.89855,2018-08-01,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.325025,34.183888,2018-08-22,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.39602,34.018753,2018-08-29,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.288713,34.017797,2018-08-26,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.342375,33.827027,2018-08-30,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.184166,33.947224,2018-08-20,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.807287,34.077145,2018-08-19,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.404572,33.745819,2018-08-02,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.476857,34.119709,2018-08-26,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.512562,34.054979,2018-08-09,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.284856,33.858656,2018-08-11,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.407585,34.324475,2018-08-01,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.387644,34.103037,2018-08-20,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.406617,33.746789,2018-08-10,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.578779,34.225758,2018-08-02,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.287781,34.017502,2018-08-26,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.384973,33.892418,2018-08-01,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.288612,34.016945,2018-08-26,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.342642,33.826836,2018-08-20,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.210494,34.125873,2018-08-22,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.44064,34.066005,2018-08-15,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.324795,34.185905,2018-08-22,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.355963,34.064228,2018-08-08,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.09223,34.033303,2018-08-10,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.097494,33.843865,2018-08-18,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.247992,34.384793,2018-08-25,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.395263,34.000583,2018-08-30,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.201144,33.88735,2018-09-17,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.235051,33.912734,2018-09-27,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.395592,34.000789,2018-09-27,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.234276,33.912788,2018-09-30,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.234324,33.912767,2018-09-11,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.09139,33.751877,2018-09-01,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.367459,33.615385,2018-09-24,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.917237,33.879053999999996,2018-09-06,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.398422,34.005272,2018-09-09,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.232313,33.978621,2018-09-06,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.184738,33.877755,2018-09-22,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.293734,33.874054,2018-09-29,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.685417,34.033103,2018-09-29,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.324425,33.209847,2018-09-27,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.123377,34.181307,2018-09-18,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.234695,33.912603,2018-09-04,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.374208,33.829738999999996,2018-09-15,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.133772,33.771476,2018-09-30,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.091305,33.750922,2018-09-01,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.322502,34.02861,2018-09-23,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.543793,34.187775,2018-09-22,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.290649,33.907307,2018-09-12,United States of America,California
"Hylephila phyleus (Drury, 1773)",-119.523308,34.397563,2018-09-09,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.202609,33.887601,2018-09-17,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.259115,33.92307,2018-09-23,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.292778,33.873611,2018-09-29,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.287609,34.017447,2018-09-08,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.335656,33.77925,2018-09-06,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.288405,34.017869,2018-09-08,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.354452,33.168583,2018-09-09,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.295857,33.048723,2018-09-28,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.395263,34.000467,2018-09-01,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.57611,33.944229,2018-09-03,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.469493,34.017545,2018-09-22,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.14453,33.857513,2018-09-03,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.935138,33.813536,2018-09-13,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.293335,33.87389,2018-09-29,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.291212,33.783418,2018-09-12,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.287856,34.017825,2018-09-06,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.235038,33.912683,2018-09-04,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.287903,34.017647,2018-09-08,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.052576,34.0065,2018-09-15,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.243025,34.105481,2018-09-25,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.300234,34.132816,2018-09-09,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.234227,33.912765,2018-09-11,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.271257,33.038203,2018-09-25,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.294157,33.874058,2018-09-29,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.529417,34.085792,2018-09-23,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.258875,33.951726,2018-09-26,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.05216,34.144515,2018-09-02,United States of America,California
Hylephila phyleus phyleus,-117.324425,33.209847,2018-09-27,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.294167,33.87389,2018-09-29,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.235036,33.91274,2018-09-13,United States of America,California
"Hylephila phyleus (Drury, 1773)",-119.849037,34.440195,2018-09-07,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.366699,34.082238,2018-09-24,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.499628,33.963431,2018-09-08,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.351405,33.955215,2018-09-13,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.398041,34.019798,2018-09-01,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.521895,34.057315,2018-09-12,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.235021,33.9127,2018-09-21,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.327553,33.346713,2018-09-25,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.014793,34.101139,2018-09-09,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.235051,33.912773,2018-09-18,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.227143,33.889269,2018-09-28,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.792855,33.714865,2018-09-06,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.319726,33.153039,2018-09-07,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.00383,33.734053,2018-09-30,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.231743,34.067596,2018-09-11,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.235037,33.912586,2018-09-01,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.320556,33.971632,2018-09-10,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.370323,34.1064,2018-09-10,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.904222,33.88349,2018-09-22,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.358828,33.879357,2018-09-08,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.39958,33.800596,2018-09-21,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.243028,34.105592,2018-09-25,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.291748,33.874548,2018-09-29,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.26003,33.921977,2018-09-23,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.465239,34.011919,2018-09-23,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.31867,33.970858,2018-09-21,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.320923,33.898757,2018-09-07,United States of America,California
"Hylephila phyleus (Drury, 1773)",-119.162249,35.237281,2018-09-08,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.271092,33.038027,2018-09-25,United States of America,California
"Hylephila phyleus (Drury, 1773)",-117.235043,33.913,2018-09-11,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.441428,34.065577,2018-09-18,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.318336,34.034721,2018-09-23,United States of America,California
"Hylephila phyleus (Drury, 1773)",-118.418975,34.026017,2018-09-30,United States of America,California
